Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Bärsbacher Straße;49.5118663;8.770929;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5118316;8.7708467;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5118003;8.7707856;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5117597;8.7707244;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5117597;8.7707244;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5117066;8.7706545;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5116467;8.7705933;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5116467;8.7705933;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5115553;8.7705142;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5114826;8.7704641;30.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5114099;8.770414;30.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5114099;8.770414;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5113209;8.770352633333333;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5112319;8.770291266666668;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5111429;8.7702299;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5111429;8.7702299;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.51102683333333;8.770153200000001;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.51091076666667;8.7700765;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5107947;8.7699998;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5106935;8.76993505;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5105923;8.7698703;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.51048195;8.76978845;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5103716;8.7697066;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5103119;8.76965085;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5102522;8.7695951;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5101816;8.76952395;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.510111;8.7694528;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5100282;8.7693839;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5099479;8.7693208;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5098819;8.7692823;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5098819;8.7692823;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5097523;8.7692302;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5096395;8.7691949;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.509567;8.769185199999999;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5094945;8.7691755;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5094945;8.7691755;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5093816;8.7691738;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50930005;8.769174450000001;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5092185;8.7691751;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5090847;8.7691608;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5089832;8.7691323;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5088955;8.76909515;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5088078;8.769058;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5086949;8.769004;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50861995;8.76895185;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.508545;8.7688997;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.508439;8.7687899;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5083664;8.7686951;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5083018;8.7686001;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5082372;8.7685051;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5081682;8.768381833333335;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5080992;8.768258566666667;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5080302;8.7681353;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50797385;8.767985750000001;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5079175;8.7678362;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50787245;8.76768055;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5078274;8.7675249;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5078027;8.7673799;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50777835;8.76723705;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.507754;8.7670942;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50775044285714;8.766909842857144;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.50774688571428;8.766725485714286;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.50774332857143;8.76654112857143;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.50773977142857;8.76635677142857;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.507736214285714;8.766172414285714;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.50773265714285;8.765988057142856;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5077291;8.7658037;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50771325;8.7656526;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5076974;8.7655015;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5076558;8.7653112;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5076142;8.7651209;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5076142;8.7651209;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5075359;8.764975849999999;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5074576;8.7648308;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.507401650000006;8.764744499999999;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5073457;8.7646582;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50728065;8.76459285;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5072156;8.7645275;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5071518;8.7644853;100.0;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.507088;8.7644431;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5069868;8.764391;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5069612;8.7643778;100.0;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5069612;8.7643778;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50683155;8.76435365;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5067019;8.7643295;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5066038;8.764336400000001;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5065057;8.7643433;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5064137;8.76437355;;Interpoliert
