Typ;Name;Latitude;Longitude;Tempolimit;Details;Type
Routenpunkt (Way);Pallaswiesenstraße;49.88126346666667;8.6493758;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.881227333333335;8.6495754;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.8811912;8.649775;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8811635;8.6499278;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße (Richtung Südost);49.881113;8.6499946;;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße (Richtung Südost);49.881113;8.6499946;;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße (Richtung Südost);49.8811065;8.649992;;Original OSM;T
Haltestelle;Pallaswiesenstraße (Richtung Nordwest);49.8811501;8.6500147;30.0;Original OSM;W
Routenpunkt (Way);Pallaswiesenstraße (Richtung Südost);49.8810908;8.650126499999999;;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße (Richtung Südost);49.8810843;8.65012385;;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.8811272;8.6501626;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8811201;8.6502083;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße (Richtung Südost);49.8810686;8.6502584;;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße (Richtung Südost);49.8810621;8.6502557;;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.88109596666666;8.650364966666666;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88107183333334;8.650521633333332;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810477;8.6506783;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810361;8.6507552;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810291;8.6507999;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810256;8.6508193;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810256;8.6508193;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810212;8.6508438;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810156;8.6508901;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8810052;8.6509772;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.8809954;8.6510809;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.88097652;8.65126484;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.880957640000005;8.651448779999999;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88093876;8.65163272;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88091988;8.65181666;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.880901;8.6520006;30.0;Original OSM;T
Routenpunkt (Way);Pallaswiesenstraße;49.88088161666667;8.652182766666666;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88086223333333;8.652364933333333;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88084285;8.6525471;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88082346666667;8.652729266666666;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.88080408333333;8.652911433333333;30.0;Interpoliert;T
Routenpunkt (Way);Pallaswiesenstraße;49.8807847;8.6530936;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.8807847;8.6530936;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.8807754;8.6532017;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.8807754;8.6532017;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.8807627;8.65337956;30.0;Interpoliert;T
Routenpunkt (Way);Schloßgartenplatz;49.88075;8.65355742;30.0;Interpoliert;T
Routenpunkt (Way);Schloßgartenplatz;49.8807373;8.65373528;30.0;Interpoliert;T
Routenpunkt (Way);Schloßgartenplatz;49.8807246;8.65391314;30.0;Interpoliert;T
Routenpunkt (Way);Schloßgartenplatz;49.8807119;8.654091;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.8807119;8.654091;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.88070455;8.6542244;30.0;Interpoliert;T
Routenpunkt (Way);Schloßgartenplatz;49.8806972;8.6543578;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.8806957;8.6544073;30.0;Original OSM;T
Routenpunkt (Way);Schuknechtstraße;49.8807006;8.6545372;30.0;Original OSM;T
Routenpunkt (Way);Schloßgartenplatz;49.8807006;8.6545372;30.0;Original OSM;T
Routenpunkt (Way);Schuknechtstraße;49.8807295;8.6546346;30.0;Interpoliert;T
Routenpunkt (Way);Schuknechtstraße;49.8807584;8.654732;30.0;Original OSM;T
Routenpunkt (Way);Schuknechtstraße;49.88083205;8.654826499999999;30.0;Interpoliert;T
Routenpunkt (Way);Schuknechtstraße;49.8809057;8.654921;30.0;Original OSM;T
Routenpunkt (Way);Schuknechtstraße;49.8809879;8.654988549999999;30.0;Interpoliert;T
Routenpunkt (Way);Schuknechtstraße;49.8810701;8.6550561;30.0;Original OSM;T
Routenpunkt (Way);Schuknechtstraße;49.88115365;8.6550654;30.0;Interpoliert;T
Routenpunkt (Way);Schuknechtstraße;49.8812372;8.6550747;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8812372;8.6550747;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.881329666666666;8.6550767;30.0;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8813778;8.6550872;;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8813773;8.6551162;;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.88142213333334;8.655078699999999;30.0;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.88145345;8.655091200000001;;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.88145295;8.6551189;;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8815146;8.6550807;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8815291;8.6550952;;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8815291;8.6550952;;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8815286;8.6551216;;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8816445;8.6550846;30.0;Original OSM;T
Haltestelle;Friedrich-Ebert-Platz;49.88177266666667;8.6550884;30.0;Interpoliert;W
Routenpunkt (Way);Friedrich-Ebert-Platz;49.88190083333333;8.6550922;30.0;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.882029;8.655096;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8820621;8.655097;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8820621;8.655097;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8821103;8.6551529;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8821278;8.6552378;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.88212785;8.655386;30.0;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8821279;8.6555342;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.88212236666666;8.6556954;30.0;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.882116833333335;8.6558566;30.0;Interpoliert;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8821113;8.6560178;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8821105;8.6560738;30.0;Original OSM;T
Routenpunkt (Way);Friedrich-Ebert-Platz;49.8821085;8.6561311;30.0;Original OSM;T
Routenpunkt (Way);Liebfrauenstraße;49.8821085;8.6561311;30.0;Original OSM;T
Routenpunkt (Way);Liebfrauenstraße;49.88210363333334;8.656324416666667;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.882098766666665;8.656517733333333;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.8820939;8.65671105;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.88208903333334;8.656904366666668;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.882084166666665;8.657097683333333;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.8820793;8.657291;30.0;Original OSM;T
Routenpunkt (Way);Liebfrauenstraße;49.8820793;8.657291;30.0;Original OSM;T
Routenpunkt (Way);Liebfrauenstraße;49.88207637272728;8.65748460909091;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.882073445454544;8.657678218181818;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.88207051818182;8.657871827272729;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.882067590909095;8.658065436363637;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.88206466363636;8.658259045454546;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.88206173636364;8.658452654545455;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.88205880909091;8.658646263636363;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.88205588181818;8.658839872727272;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.88205295454546;8.659033481818183;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.882050027272726;8.659227090909091;30.0;Interpoliert;T
Routenpunkt (Way);Liebfrauenstraße;49.8820471;8.6594207;30.0;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.8820471;8.6594207;30.0;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.8820816;8.6594303;30.0;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.88220853333333;8.6594827;30.0;Interpoliert;T
Routenpunkt (Way);Pankratiusstraße;49.88233546666667;8.659535100000001;30.0;Interpoliert;T
Routenpunkt (Way);Pankratiusstraße;49.8823975;8.6595944;;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.8823935;8.6596152;;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.8824624;8.6595875;30.0;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.8824624;8.6595875;30.0;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.88250755;8.65964215;;Interpoliert;T
Routenpunkt (Way);Pankratiusstraße;49.8825036;8.65966295;;Interpoliert;T
Haltestelle;Pankratiusstraße;49.8825808;8.659631;30.0;Original OSM;W
Routenpunkt (Way);Pankratiusstraße;49.8826176;8.6596899;;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.8826176;8.6596899;;Original OSM;T
Routenpunkt (Way);Pankratiusstraße;49.8826137;8.6597107;;Original OSM;T
