Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Neuenheimer Landstraße;49.4138602;8.6933912;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4138487;8.6934689;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172266;8.7518402;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172228;8.7517436;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172209;8.7516355;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172242;8.7514925;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4172372;8.75128748;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4172502;8.75108246;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4172632;8.75087744;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417276199999996;8.750672419999999;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4172892;8.7504674;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.417294174999995;8.750278425;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41729915;8.75008945;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417304125;8.749900475;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4173091;8.7497115;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41731915;8.7495069;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4173292;8.7493023;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4173328;8.749161366666666;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4173364;8.749020433333333;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41734;8.7488795;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41734674;8.74870988;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41735348;8.74854026;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41736022;8.74837064;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41736696;8.74820102;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4173737;8.7480314;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41737846666667;8.747889566666666;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41738323333333;8.747747733333334;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417388;8.7476059;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.417390483333335;8.747420766666666;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41739296666667;8.747235633333334;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41739545;8.7470505;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41739793333333;8.746865366666666;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417400416666666;8.746680233333334;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4174029;8.7464951;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41740875;8.74634655;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4174146;8.746198;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4174226;8.74608205;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4174306;8.7459661;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.417455;8.745773;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.41748554285714;8.745576371428571;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41751608571428;8.745379742857143;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41754662857143;8.745183114285714;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.41757717142857;8.744986485714286;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417607714285715;8.744789857142857;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.417638257142855;8.744593228571429;30;Interpoliert
Routenpunkt (Way);In der Neckarhelle;49.4176688;8.7443966;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4176721;8.7443315;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4176631;8.7442471;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4176484;8.7441715;30;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.4152735;8.7094926;30;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.41528705;8.70959955;30;Interpoliert
Routenpunkt (Way);Ziegelhäuser Landstraße;49.4153006;8.7097065;30;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.41532065;8.70986965;30;Interpoliert
Routenpunkt (Way);Ziegelhäuser Landstraße;49.4153407;8.7100328;30;Original OSM
Routenpunkt (Way);Ziegelhäuser Landstraße;49.41535255;8.7101521;30;Interpoliert
